title,company,experience,location,salary,description,skills,url,search_role
Machine Learning Engineer V (LLM/GenAI),Avalara Technologies,8-13 Yrs,Pune,Not disclosed,What You''ll DoWe need an experienced Machine Learning Engineer V with a background in ...,"Llm, Azure, Compliance, Ai, Enterprise Software Development, Distributed Systems, Machine Learning, Software Developer",https://www.naukri.com/job-listings-machine-learning-engineer-v-llm-genai-avalara-technologies-pvt-ltd-pune-8-to-13-years-120226919433,machine-learning-engineer
AI / Machine Learning Engineer,KNS Technologies,4-8 Yrs,Bengaluru(BTM Layout),Not disclosed,Document processes and maintain code quality . Mentor junior team members when required...,"Microsoft Flow, Machine Learning, Deep Learning, Pytorch, Aiml, Tensorflow, Artificial Intelligence, Natural Language Processing",https://www.naukri.com/job-listings-ai-machine-learning-engineer-kns-technologies-bengaluru-4-to-8-years-100226010485,machine-learning-engineer
Machine Learning Engineer,Evnek,4-9 Yrs,"Hybrid - Mumbai, Bengaluru",Not disclosed,We are looking for a Machine Learning Engineer with 4-6 years of experience in applied ...,"Machine Learning, Pytorch, Enterprise Applications, Language Models, Vector Database, Ai, Transformers, Application",https://www.naukri.com/job-listings-machine-learning-engineer-evnek-mumbai-bengaluru-4-to-9-years-170226920939,machine-learning-engineer
Machine Learning Engineer III,Avalara Technologies,5-10 Yrs,Remote,Not disclosed,. Bachelors / masters degree in computer sciencewith 5+ years of industry experience in...,"machine learning, kubernetes, continuous integration, python, software development, prototyping, unit testing, ai",https://www.naukri.com/job-listings-machine-learning-engineer-iii-avalara-technologies-pvt-ltd-pune-5-to-10-years-130226909614,machine-learning-engineer
Machine Learning Engineer,Emperen Technologies,5-10 Yrs,Bengaluru,Not disclosed,"Masters or PhD in Computer Science, Mathematics, Statistics, or a related fieldRequired...","machine learning, kubernetes, python, airflow, ai, numpy, docker, reinforcement learning",https://www.naukri.com/job-listings-machine-learning-engineer-emperen-technologies-bengaluru-5-to-10-years-120226930403,machine-learning-engineer
Machine Learning Engineer,Luxoft,3-7 Yrs,"Mumbai, Pune, Chennai",Not disclosed,Experience with MLOps practices and model lifecycle managementEducational Background: M...,"machine learning, scipy, mlops, python, api development, data pipelines, scientific computing, mathematics",https://www.naukri.com/job-listings-machine-learning-engineer-luxoft-india-llp-mumbai-pune-chennai-3-to-7-years-160226939080,machine-learning-engineer
Artificial Intelligence&Machine Learning Engineer-Contractual-Bangalor,Reycruit,4-6 Yrs,Bengaluru,10-14 Lacs PA,"ML Engineering / Modelling, Python Programming , GPU frameworks: TensorFlow, Keras, Pyt...","Pytorch, Artificial Intelligence, Machine Learning, Python, Tensorflow, Ai Solutions, Aiml, Keras",https://www.naukri.com/job-listings-artificial-intelligence-machine-learning-engineer-contractual-bangalor-reycruit-bengaluru-4-to-6-years-180226009765,machine-learning-engineer
Machine Learning Engineer,Arohak Technologies,4-9 Yrs,Hyderabad,Not disclosed,"typically, a bachelors in CS / Math with 2+ years relevant experience Required Skills S...","Machine Learning Algorithms, Ml Deployment, Machine Learning, Ml Pipelines, Python, Artificial Intelligence, Ml, Machine",https://www.naukri.com/job-listings-machine-learning-engineer-arohak-technologies-hyderabad-4-to-9-years-130226036059,machine-learning-engineer
"Machine Learning Engineer, Apple Intelligence",Apple,4-12 Yrs,Bengaluru,Not disclosed,Experience in NLP modeling for Indian languages is desired. Strong problem solving and ...,"Training, Product engineering, Focus, Machine learning, Architectural design, Programming, Deployment, Natural language processing",https://www.naukri.com/job-listings-machine-learning-engineer-apple-intelligence-apple-india-pvt-ltd-bengaluru-4-to-12-years-130226502590,machine-learning-engineer
Machine Learning Engineer,Talentoj,5-10 Yrs,Remote,30-45 Lacs PA,"Experience and Qualifications . Bachelors or Masters degree in Computer Science, Data S...","Natural Language Processing, Computer Vision, Machine Learning, Deep Learning, Pytorch, Opencv, Image Processing, Vision",https://www.naukri.com/job-listings-machine-learning-engineer-new-groyp-talentoj-bengaluru-5-to-10-years-190226012453,machine-learning-engineer
Machine Learning Engineer,Cloudhedge Technologies,3-6 Yrs,Pune,Not disclosed,". Proficiency with Docker, Kubernetes, MLflow, and model deployment pipelinesRequired S...","deep learning, C++, NoSQL, Cloud Services, Machine learning, big data, AWS, SQL",https://www.naukri.com/job-listings-machine-learning-engineer-cloudhedge-technologies-pune-3-to-6-years-180226503653,machine-learning-engineer
Machine Learning Engineer and Data Scientist,Xcellence It,2-6 Yrs,Surat,Not disclosed,"Bachelor s or Master s degree in Computer Science, Machine Learning, Artificial Intelli...","Computer science, Cloud computing, Data analysis, data science, GCP, Artificial Intelligence, Machine learning, Natural language processing",https://www.naukri.com/job-listings-machine-learning-engineer-and-data-scientist-xcellence-it-surat-2-to-6-years-301123500425,machine-learning-engineer
Generative AI and Machine Learning Engineers,Impetus Technologies,4-8 Yrs,"Noida, Pune, Bengaluru",Not disclosed,Preferred candidate profile Experience: 4 to 8 years. Role Overview. Hands-on experienc...,"Machine Learning, Generative Artificial Intelligence, Tensorflow, Generative Ai, Aws Cloud, Artificial Intelligence, Natural Language Processing, Neural Networks",https://www.naukri.com/job-listings-generative-ai-and-machine-learning-engineers-impetus-technologies-noida-pune-bengaluru-4-to-8-years-160126013719,machine-learning-engineer
Principal Machine Learning Engineer,S&P Global Market Intelligence,8-13 Yrs,Hybrid - Hyderabad,Not disclosed,"Role & responsibilities . Bachelors degree in Computer Science, Engineering, or a relat...","Pytorch, Generative Ai, Machine Learning, Python, LLM, Machine, Artificial Intelligence",https://www.naukri.com/job-listings-principal-machine-learning-engineer-s-p-global-market-intelligence-hyderabad-8-to-13-years-110226039127,machine-learning-engineer
Data Scientist / Machine Learning Engineer,LateShipment.com,5-7 Yrs,Chennai,Not disclosed,"Bachelors or Masters in Computer Science, Engineering, or related field (or equivalent ...","Data Scientist, Airflow, Tensorflow, Ai, Llm, Machine Learning, Devops, Workflow Orchestration",https://www.naukri.com/job-listings-data-scientist-machine-learning-engineer-lateshipment-com-chennai-5-to-7-years-220126933091,machine-learning-engineer
Data Scientist / Machine Learning Engineer,LateShipment.com,5-10 Yrs,Chennai,Not disclosed,"Proven experience designing and deploying automation solutions. . Strong analytical, sy...","Python, nltk, sql, tensorflow, spacy, java, gcp, devops",https://www.naukri.com/job-listings-data-scientist-machine-learning-engineer-lateshipment-com-chennai-5-to-10-years-220126920747,machine-learning-engineer
Machine Learning Engineer | Contract Role,Suzva Software Technologies,8-10 Yrs,"Mumbai, Delhi / NCR, Bengaluru",Not disclosed,Experience with constraint optimization and deep learning models. Proven experience in ...,"Machine Learning, Databricks ML services, h2o, scikit-learn, R/MLlib, Spark Mllib, R, Contracts",https://www.naukri.com/job-listings-machine-learning-engineer-contract-role-suzva-software-technology-mumbai-delhi-ncr-bengaluru-8-to-10-years-200226921723,machine-learning-engineer
Machine Learning Engineer 3,New Groyp Talentoj,5-10 Yrs,Remote,Not disclosed,"Responsibilities Design and implement ML, deep learning, and classical CV algorithms f...","Natural Language Processing, Computer Vision, Python, Tensorflow, Pytorch, Cnn, Opencv, Deep Learning",https://www.naukri.com/job-listings-machine-learning-engineer-3-new-groyp-talentoj-bengaluru-5-to-10-years-081225002637,machine-learning-engineer
Machine Learning Engineer,Teksystems,3-5 Yrs,Pune,Not disclosed,Hybrid Model. Must have: . 5+ years of overall IT experience in Design and Development ...,"deep learning, Automation, GIT, Linux, Image processing, Machine learning, Natural language processing, Pattern recognition",https://www.naukri.com/job-listings-machine-learning-engineer-teksystems-pune-3-to-5-years-180226501225,machine-learning-engineer
Machine Learning Engineer,Emperen Technologies,5-10 Yrs,Jaipur,Not disclosed,"Masters or PhD in Computer Science, Mathematics, Statistics, or a related fieldRequired...","machine learning, kubernetes, python, airflow, ai, numpy, docker, reinforcement learning",https://www.naukri.com/job-listings-machine-learning-engineer-emperen-technologies-jaipur-5-to-10-years-120226930644,machine-learning-engineer
Machine Learning Engineer,Emperen Technologies,5-10 Yrs,Lucknow,Not disclosed,"Masters or PhD in Computer Science, Mathematics, Statistics, or a related fieldRequired...","machine learning, kubernetes, python, airflow, ai, numpy, docker, reinforcement learning",https://www.naukri.com/job-listings-machine-learning-engineer-emperen-technologies-lucknow-5-to-10-years-120226930616,machine-learning-engineer
Machine Learning Engineer,Emperen Technologies,5-10 Yrs,Nagpur,Not disclosed,"Masters or PhD in Computer Science, Mathematics, Statistics, or a related fieldRequired...","machine learning, kubernetes, python, airflow, ai, numpy, docker, reinforcement learning",https://www.naukri.com/job-listings-machine-learning-engineer-emperen-technologies-nagpur-5-to-10-years-120226930553,machine-learning-engineer
Machine Learning Engineer,Emperen Technologies,5-10 Yrs,Mumbai,Not disclosed,"Masters or PhD in Computer Science, Mathematics, Statistics, or a related fieldRequired...","machine learning, kubernetes, python, airflow, ai, numpy, docker, reinforcement learning",https://www.naukri.com/job-listings-machine-learning-engineer-emperen-technologies-mumbai-5-to-10-years-120226930522,machine-learning-engineer
Machine Learning Engineer,Emperen Technologies,5-10 Yrs,Surat,Not disclosed,"Masters or PhD in Computer Science, Mathematics, Statistics, or a related fieldRequired...","machine learning, kubernetes, python, airflow, ai, numpy, docker, reinforcement learning",https://www.naukri.com/job-listings-machine-learning-engineer-emperen-technologies-surat-5-to-10-years-120226930670,machine-learning-engineer
Machine Learning Engineer,Emperen Technologies,5-10 Yrs,Kanpur,Not disclosed,"Masters or PhD in Computer Science, Mathematics, Statistics, or a related fieldRequired...","machine learning, kubernetes, python, airflow, ai, numpy, docker, reinforcement learning",https://www.naukri.com/job-listings-machine-learning-engineer-emperen-technologies-kanpur-5-to-10-years-120226930583,machine-learning-engineer
Machine Learning Engineer-Immediate-NCR,Kezan Consulting,3-6 Yrs,"Hybrid - Noida, Gurugram, Delhi / NCR",15-22.5 Lacs PA,"End-to-End ML Pipeline DevelopmentBuild and optimize model training, evaluation, and d...","Machine Learning, Python, Generative Ai, Langchain, Artificial Intelligence, Natural Language Processing, swl, Deep Learning",https://www.naukri.com/job-listings-machine-learning-engineer-immediate-ncr-kezan-consulting-noida-gurugram-delhi-ncr-3-to-6-years-100226022781,machine-learning-engineer
Machine Learning Engineer,Alignerr,20-25 Yrs,Remote,Not disclosed,"Freelance perks: autonomy, flexibility, and global collaboration. - Masters Degree or P...","Training, Usage, MIN, Machine learning, Production, Data quality, Research, Auditing",https://www.naukri.com/job-listings-machine-learning-engineer-alignerr-remote-20-to-25-years-200226501325,machine-learning-engineer
Machine Learning Engineer II,FactSet,1-5 Yrs,"Philippines, Hyderabad, United States (USA)",Not disclosed,. Salary is just one component of our compensation package and is based on several fact...,"Coding, Finance, Machine learning, Cloud, Software development life cycle, Wellness, Natural language processing, Private equity",https://www.naukri.com/job-listings-machine-learning-engineer-ii-factset-systems-india-pvt-ltd-hyderabad-philippines-united-states-usa-1-to-5-years-160226503646,machine-learning-engineer
Machine Learning Engineer,Capgemini,4-9 Yrs,"Hybrid - Hyderabad, Pune, Chennai",Not disclosed,Role & responsibilities:Outline the day-to-day responsibilities for this role.Preferred...,"Generative Ai, Artificial Intelligence, Machine Learning, Python, Natural Language Processing, Deep Learning, Machine, Processing",https://www.naukri.com/job-listings-machine-learning-engineer-capgemini-hyderabad-pune-chennai-4-to-9-years-300126000307,machine-learning-engineer
AI & Machine Learning Engineer,Algoleap Technologies,2-5 Yrs,Hyderabad,Not disclosed,Key Responsibilities AI / ML & Document Intelligence Design and implement AI/ML solutio...,"rest, python, natural language processing, scikit-learn, data processing, microsoft azure, machine learning, sql",https://www.naukri.com/job-listings-ai-machine-learning-engineer-algoleap-hyderabad-2-to-5-years-130226500818,machine-learning-engineer
AI/ML Machine Learning Engineer,Velox Solutions,4-6 Yrs,Mumbai,Not disclosed,"Bachelor s or Master s degree in Computer Science, Data Science, or Cybersecurity . Ski...","python, natural language processing, scikit-learn, elk, anomaly detection, siem, machine learning, artificial intelligence",https://www.naukri.com/job-listings-ai-ml-machine-learning-engineer-velox-solutions-pvt-ltd-mumbai-4-to-6-years-090226502916,machine-learning-engineer
Data Engineer-Machine Learning,IBM,2-6 Yrs,Gurugram,Not disclosed,Required education . Bachelors Degree . Preferred education . Masters Degree . Speciali...,"data engineer, algorithms, data analysis, natural language processing, computer vision, algorithm development, visualization tools, 85970",https://www.naukri.com/job-listings-data-engineer-machine-learning-ibm-india-pvt-limited-gurugram-2-to-6-years-160226923505,machine-learning-engineer
